time,pres_1,temp_1,pres_2,temp_2
-30.0,87.939,21.03,28.516,21.03
-29.9,87.955,21.03,28.516,21.03
-29.8,87.939,21.03,28.516,21.03
-29.7,87.939,21.03,28.516,21.03
-29.6,87.923,21.03,28.516,21.03
-29.5,87.923,21.03,28.516,21.03
-29.4,87.923,21.03,28.516,21.03
-29.3,87.923,21.03,28.516,21.03
-29.2,87.923,21.03,28.516,21.03
-29.1,87.900,21.03,28.540,21.03
-29.0,87.939,21.03,28.540,21.03
-28.9,87.939,21.03,28.540,21.03
-28.8,87.923,21.03,28.516,21.03
-28.7,87.923,21.03,28.516,21.03
-28.6,87.939,21.03,28.540,21.03
-28.5,87.923,21.03,28.516,21.03
-28.4,87.923,21.03,28.540,21.03
-28.3,87.939,21.03,28.516,21.03
-28.2,87.923,21.03,28.516,21.03
-28.1,87.923,21.03,28.516,21.03
-28.0,87.923,21.03,28.540,21.03
-27.9,87.939,21.03,28.540,21.03
-27.8,87.939,21.03,28.540,21.03
-27.7,87.939,21.03,28.540,21.03
-27.6,87.923,21.03,28.516,21.03
-27.5,87.923,21.03,28.540,21.03
-27.4,87.923,21.03,28.516,21.03
-27.3,87.923,21.03,28.516,21.03
-27.2,87.939,21.03,28.516,21.03
-27.1,87.939,21.03,28.540,21.03
-27.0,87.923,21.03,28.516,21.03
-26.9,87.923,21.03,28.516,21.03
-26.8,87.939,21.03,28.516,21.03
-26.7,87.939,21.03,28.516,21.03
-26.6,87.939,21.03,28.516,21.03
-26.5,87.939,21.03,28.540,21.03
-26.4,87.939,21.03,28.516,21.03
-26.3,87.923,21.03,28.516,21.03
-26.2,87.939,21.03,28.516,21.03
-26.1,87.939,21.03,28.516,21.03
-26.0,87.923,21.03,28.540,21.03
-25.9,87.939,21.03,28.516,21.03
-25.8,87.939,21.03,28.516,21.03
-25.7,87.939,21.03,28.516,21.03
-25.6,87.923,21.03,28.540,21.03
-25.5,87.923,21.03,28.540,21.03
-25.4,87.923,21.03,28.540,21.03
-25.3,87.939,21.03,28.540,21.03
-25.2,87.939,21.03,28.516,21.03
-25.1,87.939,21.03,28.516,21.03
-25.0,87.939,21.03,28.540,21.03
-24.9,87.923,21.03,28.540,21.03
-24.8,87.939,21.03,28.540,21.03
-24.7,87.939,21.03,28.540,21.03
-24.6,87.939,21.03,28.516,21.03
-24.5,87.939,21.03,28.516,21.03
-24.4,87.939,21.03,28.516,21.03
-24.3,87.939,21.03,28.540,21.03
-24.2,87.939,21.03,28.516,21.03
-24.1,87.923,21.03,28.540,21.03
-24.0,87.939,21.03,28.516,21.03
-23.9,87.939,21.03,28.516,21.03
-23.8,87.923,21.03,28.516,21.03
-23.7,87.939,21.03,28.540,21.03
-23.6,87.923,21.03,28.540,21.03
-23.5,87.939,21.03,28.540,21.03
-23.4,87.939,21.03,28.516,21.03
-23.3,87.939,21.03,28.540,21.03
-23.2,87.939,21.03,28.516,21.03
-23.1,87.923,21.03,28.540,21.03
-23.0,87.939,21.03,28.516,21.03
-22.9,87.939,21.03,28.516,21.03
-22.8,87.939,21.03,28.516,21.03
-22.7,87.939,21.03,28.516,21.03
-22.6,87.939,21.03,28.516,21.03
-22.5,87.923,21.03,28.540,21.03
-22.4,87.939,21.03,28.540,21.03
-22.3,87.923,21.03,28.516,21.03
-22.2,87.939,21.03,28.540,21.03
-22.1,87.955,21.03,28.540,21.03
-22.0,87.939,21.03,28.516,21.03
-21.9,87.923,21.03,28.516,21.03
-21.8,87.923,21.03,28.516,21.03
-21.7,87.923,21.03,28.516,21.03
-21.6,88.002,21.13,28.540,21.13
-21.5,87.939,21.03,28.540,21.03
-21.4,87.923,21.03,28.516,21.03
-21.3,87.939,21.03,28.516,21.03
-21.2,87.939,21.03,28.540,21.03
-21.1,87.939,21.03,28.516,21.03
-21.0,87.939,21.03,28.516,21.03
-20.9,87.939,21.03,28.516,21.03
-20.8,87.939,21.03,28.540,21.03
-20.7,87.939,21.03,28.540,21.03
-20.6,87.939,21.03,28.516,21.03
-20.5,87.939,21.03,28.516,21.03
-20.4,87.923,21.03,28.540,21.03
-20.3,87.939,21.03,28.516,21.03
-20.2,87.939,21.03,28.540,21.03
-20.1,87.939,21.03,28.516,21.03
-20.0,87.939,21.03,28.540,21.03
-19.9,87.939,21.03,28.516,21.03
-19.8,87.939,21.03,28.516,21.03
-19.7,87.939,21.03,28.540,21.03
-19.6,87.939,21.03,28.540,21.03
-19.5,87.939,21.03,28.540,21.03
-19.4,87.939,21.03,28.540,21.03
-19.3,87.939,21.03,28.516,21.03
-19.2,87.955,21.03,28.516,21.03
-19.1,87.939,21.03,28.516,21.03
-19.0,87.939,21.03,28.540,21.03
-18.9,87.978,21.13,28.516,21.13
-18.8,87.939,21.03,28.516,21.03
-18.7,87.939,21.03,28.540,21.03
-18.6,87.939,21.03,28.540,21.03
-18.5,87.955,21.03,28.540,21.03
-18.4,87.939,21.03,28.540,21.03
-18.3,87.939,21.03,28.516,21.03
-18.2,87.939,21.03,28.516,21.03
-18.1,87.923,21.03,28.516,21.03
-18.0,87.939,21.03,28.540,21.03
-17.9,87.939,21.03,28.556,21.03
-17.8,87.939,21.03,28.516,21.03
-17.7,87.939,21.03,28.540,21.03
-17.6,87.939,21.03,28.556,21.03
-17.5,87.939,21.03,28.540,21.03
-17.4,87.939,21.03,28.516,21.03
-17.3,87.955,21.03,28.540,21.03
-17.2,87.939,21.03,28.540,21.03
-17.1,87.939,21.03,28.540,21.03
-17.0,87.939,21.03,28.540,21.03
-16.9,87.955,21.03,28.540,21.03
-16.8,87.939,21.03,28.540,21.03
-16.7,87.939,21.03,28.516,21.03
-16.6,87.939,21.03,28.516,21.03
-16.5,87.939,21.03,28.540,21.03
-16.4,87.939,21.03,28.516,21.03
-16.3,87.955,21.03,28.516,21.03
-16.2,87.939,21.03,28.540,21.03
-16.1,87.939,21.03,28.540,21.03
-16.0,87.939,21.03,28.516,21.03
-15.9,87.939,21.03,28.540,21.03
-15.8,87.939,21.03,28.516,21.03
-15.7,87.955,21.03,28.540,21.03
-15.6,87.939,21.03,28.540,21.03
-15.5,87.939,21.03,28.556,21.03
-15.4,87.939,21.03,28.556,21.03
-15.3,87.939,21.03,28.540,21.03
-15.2,87.939,21.03,28.556,21.03
-15.1,87.955,21.03,28.516,21.03
-15.0,87.955,21.03,28.540,21.03
-14.9,87.939,21.03,28.540,21.03
-14.8,87.939,21.03,28.540,21.03
-14.7,87.955,21.03,28.516,21.03
-14.6,87.939,21.03,28.540,21.03
-14.5,87.939,21.03,28.516,21.03
-14.4,87.955,21.03,28.540,21.03
-14.3,87.939,21.03,28.516,21.03
-14.2,87.955,21.03,28.540,21.03
-14.1,87.939,21.03,28.540,21.03
-14.0,87.955,21.03,28.516,21.03
-13.9,87.939,21.03,28.540,21.03
-13.8,87.939,21.03,28.540,21.03
-13.7,87.955,21.03,28.540,21.03
-13.6,87.978,21.13,28.556,21.13
-13.5,87.955,21.03,28.540,21.03
-13.4,88.002,21.13,28.516,21.13
-13.3,87.978,21.13,28.540,21.13
-13.2,87.923,21.03,28.540,21.03
-13.1,87.939,21.03,28.556,21.03
-13.0,87.939,21.03,28.540,21.03
-12.9,87.939,21.03,28.516,21.03
-12.8,87.939,21.03,28.540,21.03
-12.7,87.939,21.03,28.540,21.03
-12.6,87.939,21.03,28.516,21.03
-12.5,87.939,21.03,28.540,21.03
-12.4,87.939,21.03,28.556,21.03
-12.3,87.955,21.03,28.556,21.03
-12.2,87.955,21.03,28.556,21.03
-12.1,87.939,21.03,28.540,21.03
-12.0,87.955,21.03,28.556,21.03
-11.9,87.978,21.03,28.556,21.03
-11.8,87.939,21.03,28.556,21.03
-11.7,87.955,21.03,28.516,21.03
-11.6,87.978,21.13,28.540,21.13
-11.5,87.923,21.03,28.579,21.03
-11.4,87.923,21.03,28.556,21.03
-11.3,87.955,21.03,28.540,21.03
-11.2,87.939,21.03,28.540,21.03
-11.1,87.955,21.03,28.516,21.03
-11.0,87.955,21.03,28.556,21.03
-10.9,87.955,21.03,28.540,21.03
-10.8,87.939,21.03,28.516,21.03
-10.7,87.955,21.03,28.556,21.03
-10.6,87.939,21.03,28.540,21.03
-10.5,87.955,21.03,28.556,21.03
-10.4,87.955,21.03,28.540,21.03
-10.3,87.955,21.03,28.540,21.03
-10.2,88.002,21.13,28.540,21.13
-10.1,87.978,21.13,28.540,21.13
-10.0,87.955,21.03,28.540,21.03
-9.9,87.923,21.03,28.556,21.03
-9.8,87.955,21.03,28.556,21.03
-9.7,87.955,21.03,28.540,21.03
-9.6,87.923,21.03,28.556,21.03
-9.5,87.955,21.03,28.556,21.03
-9.4,87.955,21.03,28.556,21.03
-9.3,87.939,21.03,28.556,21.03
-9.2,87.978,21.13,28.556,21.13
-9.1,88.002,21.13,28.556,21.13
-9.0,87.955,21.03,28.540,21.03
-8.9,87.955,21.03,28.556,21.03
-8.8,87.955,21.03,28.556,21.03
-8.7,88.002,21.13,28.540,21.13
-8.6,87.978,21.13,28.556,21.13
-8.5,87.939,21.03,28.556,21.03
-8.4,87.955,21.03,28.556,21.03
-8.3,87.955,21.03,28.556,21.03
-8.2,87.955,21.03,28.556,21.03
-8.1,87.939,21.03,28.556,21.03
-8.0,87.955,21.03,28.556,21.03
-7.9,88.002,21.13,28.540,21.13
-7.8,87.955,21.03,28.556,21.03
-7.7,88.002,21.13,28.540,21.13
-7.6,87.955,21.03,28.540,21.03
-7.5,87.939,21.03,28.540,21.03
-7.4,88.002,21.13,28.540,21.13
-7.3,87.955,21.03,28.556,21.03
-7.2,87.955,21.03,28.556,21.03
-7.1,87.955,21.03,28.556,21.03
-7.0,87.955,21.03,28.579,21.03
-6.9,87.955,21.03,28.540,21.03
-6.8,87.939,21.03,28.556,21.03
-6.7,87.955,21.03,28.556,21.03
-6.6,87.955,21.03,28.556,21.03
-6.5,87.955,21.03,28.556,21.03
-6.4,87.955,21.03,28.540,21.03
-6.3,87.955,21.03,28.540,21.03
-6.2,87.955,21.03,28.556,21.03
-6.1,88.002,21.13,28.556,21.13
-6.0,87.939,21.03,28.556,21.03
-5.9,87.978,21.03,28.556,21.03
-5.8,87.955,21.03,28.556,21.03
-5.7,87.955,21.03,28.556,21.03
-5.6,87.955,21.03,28.540,21.03
-5.5,87.955,21.03,28.540,21.03
-5.4,87.955,21.03,28.540,21.03
-5.3,87.955,21.03,28.556,21.03
-5.2,87.955,21.03,28.540,21.03
-5.1,87.939,21.03,28.556,21.03
-5.0,87.955,21.03,28.540,21.03
-4.9,87.955,21.03,28.516,21.03
-4.8,87.955,21.03,28.540,21.03
-4.7,87.955,21.03,28.556,21.03
-4.6,87.955,21.03,28.540,21.03
-4.5,87.955,21.03,28.540,21.03
-4.4,88.002,21.13,28.540,21.13
-4.3,87.955,21.03,28.556,21.03
-4.2,87.955,21.03,28.556,21.03
-4.1,87.955,21.03,28.556,21.03
-4.0,88.002,21.13,28.540,21.13
-3.9,87.955,21.03,28.556,21.03
-3.8,87.955,21.03,28.556,21.03
-3.7,88.002,21.13,28.540,21.13
-3.6,87.955,21.03,28.556,21.03
-3.5,87.955,21.03,28.556,21.03
-3.4,88.002,21.13,28.556,21.13
-3.3,87.939,21.03,28.556,21.03
-3.2,87.955,21.03,28.556,21.03
-3.1,88.002,21.13,28.556,21.13
-3.0,88.002,21.13,28.556,21.13
-2.9,87.955,21.03,28.540,21.03
-2.8,88.002,21.13,28.556,21.13
-2.7,88.002,21.13,28.556,21.13
-2.6,88.002,21.13,28.540,21.13
-2.5,87.955,21.03,28.556,21.03
-2.4,87.955,21.03,28.556,21.03
-2.3,87.955,21.03,28.556,21.03
-2.2,88.002,21.13,28.556,21.13
-2.1,87.955,21.03,28.556,21.03
-2.0,87.955,21.03,28.556,21.03
-1.9,88.002,21.13,28.556,21.13
-1.8,88.002,21.13,28.556,21.13
-1.7,87.955,21.03,28.540,21.03
-1.6,87.939,21.03,28.556,21.03
-1.5,87.955,21.03,28.556,21.03
-1.4,87.955,21.03,28.540,21.03
-1.3,87.955,21.03,28.556,21.03
-1.2,87.955,21.03,28.556,21.03
-1.1,88.002,21.13,28.556,21.13
-1.0,87.955,21.03,28.556,21.03
-0.9,87.955,21.03,28.556,21.03
-0.8,88.002,21.13,28.556,21.13
-0.7,88.002,21.13,28.556,21.13
-0.6,88.002,21.13,28.556,21.13
-0.5,87.955,21.03,28.556,21.03
-0.4,88.002,21.13,28.556,21.13
-0.3,87.955,21.03,28.556,21.03
-0.2,87.955,21.03,28.556,21.03
-0.1,88.002,21.13,28.556,21.13
-0.0,88.002,21.13,28.540,21.13
0.1,67.645,21.13,50.846,21.13
0.2,58.105,21.03,57.474,21.03
0.3,57.474,21.03,57.474,21.03
0.4,57.340,21.03,57.395,21.03
0.5,57.292,21.03,57.371,21.03
0.6,57.269,21.03,57.332,21.03
0.7,57.269,21.03,57.371,21.03
0.8,57.316,21.03,57.371,21.03
0.9,57.316,21.03,57.435,21.03
1.0,57.403,21.03,57.498,21.03
1.1,57.450,21.03,57.537,21.03
1.2,57.498,21.03,57.600,21.03
1.3,57.513,21.03,57.640,21.03
1.4,57.584,21.03,57.695,21.03
1.5,57.584,21.03,57.711,21.03
1.6,57.655,21.03,57.774,21.03
1.7,57.719,21.03,57.813,21.03
1.8,57.766,21.03,57.853,21.03
1.9,57.837,21.03,57.916,21.03
