time,pres_1,temp_1,pres_2,temp_2
-30.0,88.452,16.63,28.516,16.63
-29.9,88.452,16.63,28.540,16.63
-29.8,88.452,16.63,28.516,16.63
-29.7,88.452,16.63,28.516,16.63
-29.6,88.436,16.63,28.540,16.63
-29.5,88.452,16.63,28.540,16.63
-29.4,88.436,16.63,28.540,16.63
-29.3,88.452,16.63,28.556,16.63
-29.2,88.452,16.63,28.556,16.63
-29.1,88.476,16.63,28.540,16.63
-29.0,88.452,16.63,28.540,16.63
-28.9,88.436,16.63,28.540,16.63
-28.8,88.436,16.63,28.556,16.63
-28.7,88.452,16.63,28.556,16.63
-28.6,88.436,16.63,28.540,16.63
-28.5,88.452,16.63,28.540,16.63
-28.4,88.452,16.63,28.540,16.63
-28.3,88.436,16.63,28.540,16.63
-28.2,88.452,16.63,28.540,16.63
-28.1,88.452,16.63,28.540,16.63
-28.0,88.452,16.63,28.540,16.63
-27.9,88.452,16.63,28.516,16.63
-27.8,88.452,16.63,28.540,16.63
-27.7,88.452,16.63,28.516,16.63
-27.6,88.452,16.63,28.540,16.63
-27.5,88.452,16.63,28.540,16.63
-27.4,88.436,16.63,28.540,16.63
-27.3,88.452,16.63,28.540,16.63
-27.2,88.436,16.63,28.540,16.63
-27.1,88.436,16.63,28.516,16.63
-27.0,88.436,16.63,28.540,16.63
-26.9,88.436,16.63,28.540,16.63
-26.8,88.436,16.63,28.540,16.63
-26.7,88.436,16.63,28.540,16.63
-26.6,88.412,16.63,28.516,16.63
-26.5,88.436,16.63,28.540,16.63
-26.4,88.436,16.63,28.516,16.63
-26.3,88.436,16.63,28.540,16.63
-26.2,88.436,16.63,28.540,16.63
-26.1,88.452,16.63,28.540,16.63
-26.0,88.452,16.63,28.516,16.63
-25.9,88.452,16.63,28.556,16.63
-25.8,88.436,16.63,28.540,16.63
-25.7,88.476,16.63,28.540,16.63
-25.6,88.436,16.63,28.540,16.63
-25.5,88.452,16.63,28.540,16.63
-25.4,88.452,16.63,28.540,16.63
-25.3,88.452,16.63,28.540,16.63
-25.2,88.452,16.63,28.556,16.63
-25.1,88.452,16.63,28.540,16.63
-25.0,88.452,16.63,28.540,16.63
-24.9,88.452,16.63,28.516,16.63
-24.8,88.436,16.63,28.540,16.63
-24.7,88.452,16.63,28.540,16.63
-24.6,88.452,16.63,28.540,16.63
-24.5,88.452,16.63,28.556,16.63
-24.4,88.452,16.63,28.516,16.63
-24.3,88.452,16.63,28.540,16.63
-24.2,88.452,16.63,28.540,16.63
-24.1,88.452,16.63,28.540,16.63
-24.0,88.452,16.63,28.540,16.63
-23.9,88.452,16.63,28.516,16.63
-23.8,88.436,16.63,28.540,16.63
-23.7,88.452,16.63,28.516,16.63
-23.6,88.452,16.63,28.556,16.63
-23.5,88.436,16.63,28.540,16.63
-23.4,88.452,16.63,28.516,16.63
-23.3,88.436,16.63,28.540,16.63
-23.2,88.452,16.63,28.556,16.63
-23.1,88.436,16.63,28.516,16.63
-23.0,88.436,16.63,28.540,16.63
-22.9,88.452,16.63,28.540,16.63
-22.8,88.436,16.63,28.540,16.63
-22.7,88.436,16.63,28.540,16.63
-22.6,88.476,16.63,28.556,16.63
-22.5,88.452,16.63,28.540,16.63
-22.4,88.452,16.63,28.540,16.63
-22.3,88.436,16.63,28.540,16.63
-22.2,88.436,16.63,28.556,16.63
-22.1,88.436,16.63,28.540,16.63
-22.0,88.452,16.63,28.516,16.63
-21.9,88.452,16.63,28.540,16.63
-21.8,88.452,16.63,28.556,16.63
-21.7,88.452,16.63,28.540,16.63
-21.6,88.436,16.63,28.540,16.63
-21.5,88.452,16.63,28.556,16.63
-21.4,88.452,16.63,28.540,16.63
-21.3,88.476,16.63,28.540,16.63
-21.2,88.436,16.63,28.540,16.63
-21.1,88.452,16.63,28.540,16.63
-21.0,88.452,16.63,28.540,16.63
-20.9,88.436,16.63,28.540,16.63
-20.8,88.436,16.63,28.540,16.63
-20.7,88.452,16.63,28.516,16.63
-20.6,88.452,16.63,28.556,16.63
-20.5,88.452,16.63,28.556,16.63
-20.4,88.452,16.63,28.516,16.63
-20.3,88.436,16.63,28.556,16.63
-20.2,88.452,16.63,28.556,16.63
-20.1,88.452,16.63,28.540,16.63
-20.0,88.452,16.63,28.540,16.63
-19.9,88.452,16.63,28.540,16.63
-19.8,88.436,16.63,28.540,16.63
-19.7,88.436,16.63,28.540,16.63
-19.6,88.452,16.63,28.540,16.63
-19.5,88.452,16.63,28.540,16.63
-19.4,88.452,16.63,28.540,16.63
-19.3,88.452,16.63,28.540,16.63
-19.2,88.436,16.63,28.540,16.63
-19.1,88.436,16.63,28.540,16.63
-19.0,88.436,16.63,28.540,16.63
