2.058268174808964845e-01,6.015685234631072964e-01,5.312315360266450966e-03
2.256636569401163084e-01,7.065246118887580362e-01,4.654143175968570786e-03
2.105603350398198848e-01,6.341721652877601034e-01,4.295285369416075236e-03
2.126104645575948304e-01,6.651891164057747163e-01,4.566383848203826867e-03
2.102511985424405649e-01,6.428807930010695948e-01,2.692610253715700154e-03
2.045007066297803155e-01,6.286483033307795898e-01,2.421982192959107501e-03
2.086040749166409303e-01,6.194789011774546328e-01,4.542574244560964106e-03
2.115033739959652492e-01,6.578498375964408895e-01,4.370792345264240888e-03
2.081745171552682183e-01,6.421296992376492874e-01,3.077065674214051264e-03
2.077230271169060172e-01,6.161334619318790118e-01,4.760089725586692626e-03
2.081180852893433908e-01,6.331958264923180923e-01,4.300135690714358173e-03
1.978718299689438687e-01,5.840054385432507100e-01,6.086654213476396652e-03
1.983849513591167679e-01,5.899274208176955581e-01,6.745195730035626405e-03
2.050210957003079648e-01,6.065690426844155825e-01,3.255508842516561998e-03
2.093907266607843154e-01,6.491632463736294323e-01,3.388183004995033807e-03
2.058177126419986902e-01,6.226498912194510238e-01,3.490857845697566651e-03
2.124084140956904732e-01,6.485822038727843131e-01,3.283406814828519326e-03
2.067513830415956821e-01,6.178519891656362173e-01,4.810891026924960824e-03
2.032094515486204123e-01,6.140674041590129528e-01,4.487626350426118446e-03
2.091951394465546010e-01,6.337505104686499413e-01,5.357655243014653769e-03
1.987288891020428938e-01,5.700553417465447081e-01,4.248877660319554106e-03
2.158029644881016840e-01,6.887836706487823202e-01,8.349983114098803380e-03
2.104810013048125650e-01,6.514303572400526043e-01,3.273308323248583229e-03
2.049462727935854878e-01,6.159846007495858311e-01,3.438368478998851240e-03
1.789640577974321578e-01,4.707187634127183440e-01,1.763367718281081895e-02
2.136629290957532679e-01,6.507663296388244145e-01,4.792878128432504631e-03
2.016645994340872661e-01,5.944317022204171908e-01,8.119848457920054996e-03
2.160398221636663507e-01,6.608458517408234423e-01,4.559644870838852268e-03
2.041309211033852655e-01,6.136817042450782855e-01,4.236236610407751249e-03
2.093217661828266074e-01,6.427320125096557257e-01,6.214450436713838538e-03
2.122318426668139690e-01,6.168110668489453774e-01,7.390081717447474427e-03
1.883488438623599770e-01,5.229967946741221896e-01,6.813250630582195697e-03
2.109084546180511055e-01,6.457755338129581579e-01,4.264759101675032887e-03
2.051333218139223813e-01,6.244987523532259388e-01,3.132938507812532084e-03
2.108571738006587148e-01,6.447843770617774917e-01,3.150767805615749088e-03
2.044640278066448269e-01,6.229762929915013681e-01,3.288821898401407453e-03
2.051493398506194499e-01,6.299829088966826252e-01,5.738411204074140085e-03
2.113115827896206167e-01,6.395077103383285388e-01,2.722805429172415071e-03
2.091587905744213827e-01,6.310458474234287296e-01,3.994193813136126189e-03
2.025004298783969481e-01,6.171722998433194496e-01,6.063538424811502209e-03
1.894289276450716875e-01,5.066747637354048761e-01,5.443426528502279607e-03
1.962273867636957492e-01,5.554980715441397709e-01,5.696212189109576066e-03
2.087775249277726286e-01,6.589940957620414874e-01,5.343641294726482471e-03
2.031824223044028099e-01,6.216824560247923293e-01,6.960923778799033013e-03
2.138455629689077764e-01,6.884417566524835275e-01,8.685390476966722492e-03
2.241559170656656497e-01,7.254045728189191244e-01,7.656069296950061484e-03
2.138753363703662091e-01,6.527202788006862821e-01,5.741925509423517412e-03
2.081588769480485768e-01,6.193801559814336999e-01,3.117002644608574211e-03
2.081164013010682323e-01,6.265094039857329600e-01,1.924764860350136435e-03
2.381128234901863094e-01,7.995003817875877550e-01,7.832842878322698876e-03
2.268182332563001002e-01,6.885903660420535921e-01,7.586326752915886762e-03
1.936589654150336903e-01,5.732161791795413741e-01,6.833943568233254162e-03
2.050950272457870982e-01,6.185299879084916741e-01,4.112928326016519406e-03
2.040568338002674009e-01,6.081451847521612830e-01,2.882954984567475364e-03
2.022611394403786289e-01,5.959356062270226850e-01,3.986322374692787690e-03
2.069462305545132774e-01,6.306114125203730048e-01,2.827880429998048083e-03
2.091617354929605765e-01,6.497509790213817915e-01,4.840715375273271434e-03
2.131945016098903412e-01,6.734136532870027558e-01,4.152730690521251600e-03
2.010859331417490792e-01,5.970626430318326516e-01,2.670384642412508211e-03
2.025995847226156332e-01,6.311001556956776781e-01,4.802420772000918874e-03
2.006923204649829207e-01,5.997300738006232645e-01,5.632165242150511189e-03
2.089079957823463951e-01,6.394912993245364108e-01,2.704565397701813676e-03
2.128621500137021505e-01,6.425134967927809138e-01,2.894188242966786243e-03
2.093185476721593774e-01,6.559544258621397006e-01,4.887505787497752226e-03
2.104349874017252542e-01,6.559859871512424556e-01,8.925225411445105589e-03
2.031617474657761990e-01,6.019841979655610187e-01,3.722641515418464477e-03
1.907224389737308401e-01,5.623256689273928854e-01,5.539333295820796262e-03
1.827072699100803777e-01,5.054211048766457104e-01,1.093405517465428911e-02
2.177611144249170794e-01,6.527234041191986025e-01,5.724433374015513130e-03
2.053463191895215922e-01,6.130172403992938390e-01,4.484605887718686769e-03
2.057688449865281710e-01,6.144150048897587535e-01,3.901210870642757116e-03
2.064365064507785730e-01,6.268211229708668952e-01,4.136999066337998174e-03
2.046461671976745889e-01,6.018474846297239278e-01,5.301195099727500429e-03
2.190604930185895693e-01,6.944647260457714744e-01,3.751996136571448225e-03
2.384539466974971156e-01,7.727170356348643798e-01,1.629108235618764375e-02
2.050838085034177583e-01,6.069460343677022252e-01,4.762426945596251633e-03
2.110475981441943538e-01,6.568909382718579604e-01,6.122967597973098981e-03
2.060417981637614471e-01,6.245193287388171033e-01,3.358971972047208009e-03
2.084515961408726359e-01,6.540119732868974189e-01,4.461062655230974526e-03
2.038589775484650202e-01,6.178362400049732805e-01,4.085504879281874092e-03
2.092083017426053515e-01,6.427076961907050023e-01,4.221839416132171924e-03
2.084007128988294433e-01,6.399310607622679115e-01,5.665405071832896496e-03
2.149578547610154489e-01,6.467038019586108799e-01,6.228468046662815130e-03
2.100975195208597546e-01,6.408438760884724861e-01,2.834935714230153118e-03
2.068102739358501918e-01,6.540949794945333240e-01,5.679673641593966857e-03
2.047383903464612687e-01,6.377190003997904588e-01,1.245308065938540397e-02
2.117537475393315716e-01,6.379723082258018652e-01,4.032547727933184258e-03
2.062154924839275372e-01,6.165143620111617206e-01,5.076281153994955872e-03
2.075680058892251101e-01,6.477486151018455596e-01,4.253929319398406204e-03
2.069709815260212249e-01,6.137754627701007548e-01,4.689883606060910384e-03
1.995663110932213713e-01,5.812430637382804965e-01,3.785178102966055107e-03
2.105734654845192177e-01,6.338969635126574520e-01,5.044883491226829185e-03
2.024795683077918462e-01,6.088444300167242806e-01,4.078602775305813222e-03
2.118977995400647130e-01,6.600855035816388661e-01,4.224170309089118197e-03
2.029246011398204708e-01,6.058881066627719303e-01,3.858214140948358455e-03
2.067760148553158817e-01,6.178414243351837420e-01,4.384476726464663597e-03
2.196285982036429996e-01,6.967865031921606223e-01,3.331943230052583291e-03
2.132105401581257387e-01,6.614206254961136899e-01,6.039346379636165510e-03
2.008616837833897273e-01,5.803108537522159160e-01,4.729600136140559366e-03
2.020536289580391609e-01,6.062406405658519182e-01,3.470021958408875916e-03
2.031053400232588069e-01,6.002348199706701859e-01,3.682908155267663238e-03
2.065446365449535027e-01,6.334572264321872703e-01,4.394288160341490619e-03
2.049477336053451837e-01,6.007630102681628115e-01,5.056498521145672172e-03
2.039968080103261583e-01,5.947663518802281946e-01,3.304092873220051182e-03
2.025834493905742661e-01,6.081956464596358636e-01,7.691259564118951841e-03
2.024668702566983502e-01,5.989267761877836715e-01,3.910042518169264299e-03
2.098601094789833144e-01,6.343104058456938699e-01,4.947360983457736727e-03
2.037950071938321450e-01,6.154652868487057171e-01,3.759716977417745017e-03
2.097988455896467597e-01,6.254782321754831509e-01,4.122342542505964824e-03
2.071211189279112963e-01,6.206831235697333193e-01,4.253091957954622387e-03
2.072489344335735062e-01,6.322845884310176467e-01,4.381872527432800757e-03
1.956758025551245395e-01,5.703154679780871872e-01,5.844081697706762259e-03
2.075708558998703157e-01,6.231166798970456666e-01,3.116959074209976581e-03
2.022464663946708374e-01,6.021567716186770891e-01,5.132431725017454725e-03
2.213407367042540541e-01,7.027766723495799672e-01,8.374971204657811683e-03
2.134433439150932310e-01,6.571995429861858806e-01,3.840245014361698406e-03
2.176174986861168781e-01,6.738616821183693872e-01,4.177283079602718031e-03
2.045496845133132624e-01,6.027623936402697336e-01,4.779363445297466449e-03
2.119694037468538850e-01,6.508446927608041443e-01,4.960918349523113502e-03
2.212995866413018098e-01,6.906175685459183811e-01,6.362254673318138570e-03
2.085559922038851821e-01,6.176803985629666371e-01,6.919145013387284146e-03
1.936835492631360234e-01,5.607214853845235991e-01,5.600918575446340621e-03
2.043631571123840363e-01,6.059838719984297351e-01,8.474115484307907092e-03
2.031678945298841243e-01,5.918002269579413221e-01,4.071494858807719538e-03
2.052235788199111011e-01,6.206816668136839743e-01,2.753317959301773785e-03
2.041545660010982977e-01,5.879495293136345335e-01,5.436840532523796836e-03
1.983710921215657563e-01,5.716773878174236101e-01,4.440059267150963350e-03
2.140836399068605511e-01,6.457399803969717800e-01,4.881001681571369051e-03
1.901283304008447028e-01,5.144353489108007826e-01,8.152703415038015100e-03
1.984624802281450273e-01,5.890396810318327958e-01,4.938534434847510930e-03
2.064458326265996568e-01,6.295572191515913518e-01,4.690151518976240497e-03
2.069264076359328963e-01,6.228692798967963018e-01,3.398623674827765638e-03
2.096980085654787385e-01,6.427546354834171582e-01,2.817187444603740619e-03
2.051518043928869661e-01,6.085003513430913280e-01,4.466730033213206844e-03
1.918450268900781519e-01,5.524268256201726457e-01,3.388066286204211713e-03
1.879353827888834150e-01,5.092022340889000853e-01,7.176814536504531883e-03
2.105144188930354876e-01,5.894175703746367123e-01,1.276100360903065396e-02
2.035254963070919076e-01,6.294798471201317192e-01,6.612107774921169648e-03
2.002230458383367218e-01,6.001650225086695434e-01,3.871139819644887122e-03
1.964543354289522981e-01,5.577855792900651144e-01,9.951003294853179998e-03
2.114422370529715767e-01,6.394391745266112537e-01,4.465547656211725849e-03
2.101224337875295944e-01,6.291191683178337657e-01,6.151324380023220038e-03
2.151075551401299413e-01,6.615158426724515595e-01,4.086290317112311471e-03
2.077722386248262165e-01,6.298638385050302491e-01,5.093378728160923019e-03
2.135865076894866710e-01,6.522699569659646812e-01,2.967036309588333854e-03
2.040894377032989593e-01,6.046146162658087020e-01,5.280292728071555967e-03
2.072468291820068753e-01,6.316260870094549951e-01,3.569932419066370634e-03
2.048883897688120181e-01,6.108819360876069915e-01,6.255450604466331228e-03
2.116240616611952119e-01,6.311518422297401898e-01,3.404804843963414769e-03
2.020707910519732031e-01,5.976729735547272604e-01,4.478337156884818274e-03
2.025274443009600356e-01,5.915174295723107933e-01,4.259845911025622947e-03
2.082996276108441125e-01,6.448401556189515826e-01,4.788020893563642820e-03
2.061791800263848840e-01,6.054823910677832322e-01,3.990051413710293121e-03
2.040966324059088066e-01,6.053779154460586787e-01,2.361788149646747333e-03
2.090999125084835875e-01,6.467096829414449299e-01,9.863207258246849823e-03
2.088496005561558122e-01,6.323297360674209333e-01,3.974879169414170799e-03
2.188791405230662845e-01,7.014908875152695567e-01,4.974131577962588938e-03
2.138219624943309138e-01,6.472254244178722304e-01,3.549472477168675363e-03
1.984590311326315804e-01,5.687059476923848056e-01,4.915077178657875287e-03
2.094951990914800111e-01,6.331753487285491921e-01,2.645050914581626497e-03
2.179286738237412591e-01,6.916926751441307974e-01,6.874514819106143995e-03
2.090976137167119275e-01,6.295358494216208856e-01,3.114781484046215063e-03
2.076561323717705243e-01,6.310595580912334857e-01,4.413758779873110799e-03
2.010113239594545076e-01,5.952887943505522639e-01,4.594393757237419038e-03
2.142270942097269648e-01,6.772319037141921738e-01,4.594793943771736770e-03
2.066002038906640526e-01,6.239639548528320701e-01,5.199371763188315870e-03
2.054199778808883659e-01,6.024728664501873832e-01,5.429993019556137238e-03
2.052985353149304193e-01,6.183179736902406631e-01,4.031589085625790665e-03
2.237991643581038470e-01,7.208341088503817939e-01,4.674194103692305181e-03
2.037497088101738185e-01,5.859890819756249369e-01,4.591922774045390301e-03
2.109496606722477408e-01,6.449073625167744961e-01,3.761324342033220674e-03
2.114033390267485990e-01,6.539825485270439609e-01,2.089494246151109812e-03
2.004749826055850226e-01,5.766203805280650796e-01,7.100856663973928798e-03
2.017014999586763946e-01,5.871895326809073445e-01,3.852814219835066362e-03
2.065692337714001015e-01,6.211358587065997083e-01,4.769912392153909456e-03
2.103769236440387880e-01,6.430689060932058831e-01,4.097195453713575047e-03
2.108962763933395768e-01,6.637845606247565478e-01,7.163055562732643239e-03
2.210067390021752398e-01,7.042544135720180121e-01,4.432543074932735090e-03
1.896765665070415108e-01,5.383250177976915962e-01,5.038085317808534136e-03
1.999151180843190545e-01,5.989924144273052198e-01,6.648216070536101460e-03
1.953465032704138904e-01,5.543329949354335318e-01,8.346839985200537465e-03
2.051645405904423125e-01,6.263829172454882244e-01,2.787355582656451339e-03
2.093470333401913352e-01,6.273148644939838814e-01,5.226548047920945989e-03
2.090747560039422359e-01,6.394888117159641672e-01,6.127010792226983242e-03
2.028209512945952642e-01,5.804763687021136098e-01,4.755176746851549202e-03
2.034531151653619085e-01,6.121710504352799731e-01,3.868072660437681717e-03
2.220067116252000539e-01,7.012937557103762209e-01,8.090159505184307126e-03
2.126280845213519566e-01,6.581952133637067881e-01,4.000166516559641727e-03
2.076882118311339231e-01,6.183341970970434032e-01,5.306454819512798279e-03
2.079462126532921340e-01,6.472642983598220212e-01,4.241214932541475559e-03
2.115553207227336696e-01,6.353721828211124079e-01,6.500835192108254598e-03
2.033596588551672968e-01,6.001368045755680614e-01,6.036750214632516202e-03
2.067322163183284156e-01,6.206308897173764549e-01,4.187263926638205500e-03
2.068123488896591033e-01,6.254367194671847097e-01,5.958947472883042648e-03
2.032603703483308044e-01,5.943595454872826478e-01,4.480315684507457999e-03
2.105910161400860181e-01,6.547377125197832992e-01,6.764097316985493574e-03
2.077357225233313620e-01,6.414419688819609222e-01,2.931762065104245429e-03
2.045482545833098853e-01,5.851616706495212927e-01,9.657811540360331654e-03
2.048489775318406148e-01,6.221118573522861350e-01,3.810467990318769371e-03
2.079910719860229851e-01,6.286117692050287031e-01,5.225758589706725778e-03
2.074183662638134362e-01,6.265573571799294417e-01,3.605177024028739709e-03
2.189456230352269106e-01,6.864113248209050555e-01,5.131610994109666105e-03
2.141044117020249882e-01,6.527627250969257888e-01,3.644941322325314509e-03
1.873675285340627716e-01,4.957380156504825330e-01,6.499690469140177902e-03
2.045422360529877137e-01,6.265551728794697128e-01,2.823501488618531882e-03
1.966630133749415199e-01,5.755333456646859469e-01,5.396501326491564415e-03
2.126763997888925228e-01,6.329568121800838165e-01,7.307264019602804569e-03
2.039721077069632238e-01,6.228359366726970991e-01,4.191763541000115625e-03
2.082379162804184891e-01,6.341233876463774344e-01,1.065139554127185126e-02
2.050139592033687341e-01,6.164852318635644091e-01,5.090869767470059329e-03
2.068090100188551272e-01,6.383586696175196362e-01,7.845252339210372072e-03
2.071698750413008272e-01,6.230135113235589772e-01,3.389291800058183771e-03
2.078533551329038720e-01,6.383888979127563257e-01,4.200639614116287272e-03
2.005370666093807541e-01,5.939933334320878222e-01,4.697499563651546389e-03
2.022822624835489969e-01,6.067771556563833490e-01,8.122038673104226697e-03
2.134895173621814968e-01,6.619617386596684527e-01,3.165424484414344590e-03
2.097649984533400958e-01,6.511167725501793013e-01,6.672699247673795353e-03
2.110607719974735286e-01,6.452992728661115507e-01,8.620064471303111320e-03
2.110276918177591554e-01,5.956451928922400496e-01,1.011635283021853488e-02
1.954598492706024759e-01,5.452876137867499473e-01,5.053526563930602761e-03
2.027434451616986766e-01,6.003782509743289530e-01,5.167460524588898818e-03
2.079884739945543626e-01,6.394937719413064103e-01,4.489009489218398832e-03
1.930126560571244487e-01,5.548677052393435893e-01,4.698233035324874546e-03
2.017017669327547946e-01,5.865506999159632029e-01,3.430734313194050509e-03
2.113874125679331417e-01,6.437307638022020662e-01,2.910665708839767912e-03
2.075664888678310505e-01,6.190295437399029321e-01,4.689433839102778376e-03
2.070727091050334756e-01,6.167128779209257727e-01,5.640054728287439284e-03
2.150570034158660326e-01,7.052149551589653731e-01,3.874154820435590438e-03
2.054300115832389528e-01,6.269683725549920483e-01,5.281111759369755236e-03
2.113825775058940926e-01,6.324002046142521705e-01,7.327651309800503956e-03
1.965288129723031796e-01,5.443021723104852772e-01,1.186830948685107731e-02
2.000566225158030287e-01,5.791193538107656247e-01,3.701217535516239561e-03
2.057171967093607556e-01,6.089094859152068828e-01,3.458393475690794191e-03
2.261793077474932301e-01,7.110703592649972871e-01,1.153974315770361220e-02
2.078321497740782675e-01,6.552860834534902645e-01,4.288340650068681904e-03
2.011037354763316187e-01,5.944396342438278413e-01,4.552057253514629406e-03
2.115039565892790074e-01,6.422925876028320324e-01,3.798573612306725689e-03
2.059274446895107136e-01,6.176968627166022907e-01,2.523841374270966408e-03
1.985038512739255023e-01,5.946872877968806259e-01,4.559752963047196926e-03
2.117697162513351994e-01,6.668349282628132091e-01,5.204442270083879836e-03
2.075086761454340289e-01,6.203040848331327073e-01,3.793112430123306723e-03
2.087612709951680301e-01,6.302767766706686148e-01,3.143407321761050501e-03
2.158528244367217408e-01,6.499299102517983595e-01,7.324808281781812654e-03
2.066088902362372970e-01,6.284387461551038667e-01,4.343898823333696910e-03
2.141616118877321395e-01,6.796062534272350186e-01,3.708117420533938325e-03
2.116796602651297432e-01,6.590745971155080873e-01,4.476940973598425404e-03
2.318663552187645305e-01,7.360487971433655741e-01,6.504587476120714945e-03
2.171460219822453908e-01,6.728859472813193410e-01,3.425941102065422576e-03
2.079501203017368460e-01,6.416243120204484507e-01,4.252624981846874624e-03
2.012828155531958818e-01,5.824779231991501494e-01,5.398543322826981732e-03
2.093138238991520128e-01,6.434366609319175367e-01,3.601141056619563182e-03
1.936874857626850743e-01,5.556191120850617615e-01,6.350166102299768453e-03
2.218261151301737510e-01,7.085554822976999345e-01,8.128536724626869367e-03
2.065879330880992792e-01,6.118578276820222372e-01,4.156934850676291711e-03
2.176458700268694146e-01,6.821856971642675793e-01,5.489076744346626721e-03
1.953186376658517798e-01,5.676387005205972835e-01,7.130419422439408794e-03
2.189070667976252826e-01,6.605390679462066483e-01,5.823488998981473860e-03
2.062124176968057609e-01,6.201579041070200971e-01,3.069169489577961568e-03
2.106114201338638026e-01,6.551381738487649375e-01,4.701419753115523154e-03
1.984122098271602075e-01,5.783220286292033441e-01,8.867590973537654853e-03
2.121268219081426099e-01,6.712452283213771187e-01,9.414001451146413596e-03
2.116096833625458473e-01,6.493964005688419583e-01,3.351310144678530580e-03
2.102271638758843042e-01,6.546574857418051563e-01,3.372581583337784256e-03
2.018243918921214242e-01,5.925370300352706954e-01,3.068245625749934334e-03
2.020060856529400095e-01,5.904055594630831516e-01,8.061293153836437270e-03
2.241232215598123467e-01,7.065910235156124264e-01,5.963679096943141390e-03
2.023338749641505618e-01,5.861107093931210432e-01,3.794811789282068453e-03
2.128397150005013061e-01,6.359581698268452765e-01,4.734762977272460004e-03
2.044335889033677689e-01,6.101950977625242301e-01,6.257713181721323570e-03
2.078107625545847770e-01,6.263661131405569016e-01,3.246294927303240534e-03
1.984495477429041033e-01,5.691733223423253163e-01,4.619749817459011323e-03
2.074838976862417583e-01,6.422749021429923211e-01,3.713581093470630194e-03
2.035181642875546482e-01,6.171541644585273323e-01,6.035365777646669282e-03
2.055180498837650971e-01,6.195189379292389553e-01,4.885924024114286779e-03
2.148127877267839991e-01,6.772288944946733835e-01,6.622230908325107621e-03
2.037672640650583233e-01,5.973203129713776649e-01,3.517070390839282124e-03
2.107358905533869287e-01,6.959368589245429337e-01,1.017737055898966514e-02
2.002227364112147412e-01,6.055305263263064397e-01,1.047007704404684207e-02
2.095687201642321973e-01,6.206633672408778946e-01,4.681073626302076178e-03
2.111051588731175099e-01,6.471634674572888102e-01,6.797389221024614445e-03
2.014340738278454224e-01,5.847348173157552731e-01,3.414456237203451934e-03
2.013785379047787760e-01,6.134441169565492125e-01,4.865990898127557293e-03
1.964404518558314494e-01,5.431967403950033191e-01,5.541462599681081305e-03
1.985942156253485968e-01,5.652578074082178494e-01,7.557452017916788806e-03
2.051144982424656926e-01,5.983853736210806851e-01,4.352870115594290219e-03
2.022109662605559022e-01,6.169226489085369858e-01,6.974259904928083870e-03
1.988003337117486280e-01,5.805516683343441287e-01,3.987802463238573729e-03
2.052489946781356212e-01,6.419130172742216756e-01,7.122548204350062293e-03
2.025084526725314804e-01,6.092177077070831670e-01,4.797356963762667778e-03
2.176645350786980959e-01,6.751891771808624654e-01,4.894930097960509957e-03
2.120315210505310521e-01,6.555099928522489794e-01,4.908700823398514518e-03
2.021650218337051885e-01,5.912881576131051586e-01,5.682408150596624484e-03
2.138170815701068705e-01,6.647403848987198938e-01,4.719834623116089985e-03
2.067664667988397265e-01,6.277749816004144501e-01,3.356177514378433629e-03
2.110127214918746108e-01,6.560309368596365376e-01,4.320862765467729967e-03
1.967841294247766326e-01,5.900401321498914831e-01,9.093004762606961972e-03
2.166720089971254926e-01,6.720770774164346317e-01,6.011229881272589504e-03
2.042007331745485932e-01,6.081365899784019202e-01,6.135901448054831980e-03
2.123486308600374683e-01,6.625847870807497486e-01,4.067550953000255605e-03
2.129853593887244545e-01,6.809187600424478903e-01,6.844113230466516290e-03
2.037113566961155364e-01,6.153396939085198358e-01,4.587216992729784525e-03
2.052948009271650665e-01,6.238522793952672174e-01,4.165762128578343222e-03
2.038510990004769596e-01,5.844424196782477265e-01,4.225154031537270254e-03
2.096831037932003483e-01,6.310910518586504425e-01,3.845411172665296525e-03
1.942207939533968641e-01,5.542837917793017599e-01,8.294927422031576902e-03
2.110871514586834252e-01,6.602109221762522129e-01,4.990214552047270505e-03
2.056961876567442171e-01,6.207276270922381656e-01,4.390124824149134811e-03
2.180356856841310365e-01,6.842239398429994512e-01,3.273350725120260235e-03
2.080518276116087306e-01,6.284274183249345391e-01,7.022430315331854890e-03
2.139966202245357774e-01,6.655734333867616703e-01,5.185207292085989780e-03
1.995420367457491628e-01,5.876974804080641324e-01,6.263887443026841008e-03
2.083493147644543686e-01,6.341483593726073842e-01,4.820562315265545031e-03
2.098680994000590994e-01,6.432255904498054289e-01,2.540905982738724585e-03
2.067340765248870671e-01,6.348631211687867371e-01,4.368388851525225290e-03
2.026378364327296733e-01,6.009083513631557905e-01,3.574226542529057062e-03
2.187518435383494497e-01,6.957583180916196985e-01,7.506790207162689077e-03
1.985348049298172879e-01,5.997585668283037519e-01,4.598058647878620897e-03
2.200700871532593750e-01,7.038161823069913892e-01,5.471733324854760605e-03
1.959751798326423156e-01,5.682135719385232875e-01,4.968028543813654899e-03
2.186586509083552621e-01,6.881674843520243501e-01,5.140648252863610525e-03
