2.155394730754307819e-01,6.470741717781283153e-01
2.156925248384428395e-01,6.435289769285030825e-01
2.099635693472399200e-01,6.006995727861954570e-01
2.141768919145798922e-01,6.276325593700123884e-01
2.124974559581984668e-01,6.243541634724478762e-01
2.137060694724219612e-01,6.356819992646300932e-01
2.137738715803143286e-01,6.416697027516679031e-01
2.156652327658074852e-01,6.432011118905465175e-01
2.129121631748200072e-01,6.281609741444635908e-01
2.148013244806491473e-01,6.448225918429100201e-01
2.139549914069058811e-01,6.300739887145514473e-01
2.118201988403434488e-01,6.237044562225176891e-01
2.176615901683007781e-01,6.631535095035467897e-01
2.143506785877856702e-01,6.262486958765339784e-01
2.121232215122816067e-01,6.216698439717757152e-01
2.116731899436203601e-01,6.131419438904119890e-01
2.121130595655028039e-01,6.167327675543078369e-01
2.132646981054256985e-01,6.214535827390704759e-01
2.172276911480531814e-01,6.543400267012990934e-01
2.113393501998597768e-01,6.200679591734199469e-01
2.126752966698725322e-01,6.328490093410580331e-01
2.125778212769992570e-01,6.250706910563428309e-01
2.132089110104367358e-01,6.302196070400486461e-01
2.144629217584664294e-01,6.338508266169993188e-01
2.118057062148419600e-01,6.207201024518668175e-01
2.136611903192271178e-01,6.326751316263543590e-01
2.151146522760514213e-01,6.394405571014251111e-01
2.133389723267232196e-01,6.326001787773042340e-01
2.178447104642590448e-01,6.585102184794962010e-01
2.149488126020639434e-01,6.401227877693970170e-01
2.118696405431077789e-01,6.289257466696990262e-01
2.158254482039782540e-01,6.423683205365158244e-01
2.111068445479076239e-01,6.301190788183328451e-01
2.146948892007830012e-01,6.310598136905749556e-01
2.145926829756623910e-01,6.385701095115094983e-01
2.141307008276881196e-01,6.340754400243389100e-01
2.132345802948457103e-01,6.284667117955146098e-01
2.111562496156941249e-01,6.223390757798733519e-01
2.132223307182073702e-01,6.359913066896820677e-01
2.113888905168495314e-01,6.179724378497704063e-01
2.143131974616387658e-01,6.392300638488542797e-01
2.141030420056296568e-01,6.376082440171771948e-01
2.126127612244881893e-01,6.307973744990186260e-01
2.111997832756772331e-01,6.195646124266672716e-01
2.110428067662537821e-01,6.126121237486974458e-01
2.134475959884544749e-01,6.329137529099283510e-01
2.119121699326407537e-01,6.200894610452352129e-01
2.144770021533988213e-01,6.354863196016717897e-01
2.111474392980912385e-01,6.209644092113653091e-01
2.148112721052452545e-01,6.442445286774601820e-01
2.159792032825735009e-01,6.458863439729839451e-01
2.148159739619547870e-01,6.328509620343010234e-01
2.130780588068399428e-01,6.240402267448020845e-01
2.132681071355285729e-01,6.278361187199003046e-01
2.125777369210263279e-01,6.279883140572631861e-01
2.160718285414290896e-01,6.441387112050216412e-01
2.126785643852471819e-01,6.311859467507991983e-01
2.147065573231174695e-01,6.363548860046187583e-01
2.134203641873835544e-01,6.310841080562262784e-01
2.151916309055893206e-01,6.440218174078036206e-01
2.127517273817892407e-01,6.227534329915294098e-01
2.112768995153968821e-01,6.175086104826092992e-01
2.135055330508182914e-01,6.365292970862008737e-01
2.124925544127763410e-01,6.158596423058756431e-01
2.134910517331040924e-01,6.305879583355219475e-01
2.133396158827842448e-01,6.296266103936609682e-01
2.116964566945670756e-01,6.172887412510632554e-01
2.145615234324945997e-01,6.395632456955983036e-01
2.171678693084519163e-01,6.414173919902550480e-01
2.133062014994880906e-01,6.353016880471127337e-01
2.118896133512070679e-01,6.296180526562941138e-01
2.121852828621045017e-01,6.148159264953612091e-01
2.140772598226994283e-01,6.343928709927443288e-01
2.168785223907301885e-01,6.529402108366684221e-01
2.122365539922446975e-01,6.242426512827473628e-01
2.134079492649165188e-01,6.276469085941278614e-01
2.149445458232739914e-01,6.377298063688117136e-01
2.104791805571398777e-01,6.152020524083791075e-01
2.155240744944462161e-01,6.457127316421481522e-01
2.122377158679525366e-01,6.162809074808183185e-01
2.134671405712185166e-01,6.344059464398748016e-01
2.157849268193329506e-01,6.459081661791197249e-01
2.128978451680754447e-01,6.277080415427366278e-01
2.143224840183446667e-01,6.361059621362380456e-01
2.127069908947485377e-01,6.238838855411406037e-01
2.135389740343391629e-01,6.377670148217091661e-01
2.113152432969093719e-01,6.180481542172363563e-01
2.134324811863856086e-01,6.269353011334631853e-01
2.154618162348090893e-01,6.459271434021313096e-01
2.130879697733187583e-01,6.236435742972659124e-01
2.146393384846907448e-01,6.388659568480703488e-01
2.126151638326923832e-01,6.259486972516734582e-01
2.129803961509901256e-01,6.316892600307359995e-01
2.107985895413793109e-01,6.149549900719011308e-01
2.138950188150673115e-01,6.314057476690972948e-01
2.136387091165887486e-01,6.282829441380434199e-01
2.124114868333195072e-01,6.212252587701185824e-01
2.141110714115673497e-01,6.463305230142822877e-01
2.142673622365246500e-01,6.353830984080399702e-01
2.125165538212835381e-01,6.316773806592655971e-01
2.150725229615149114e-01,6.437861636833529522e-01
2.138331188967191043e-01,6.317489911581734008e-01
2.123450957549201656e-01,6.272703843764761977e-01
2.140213094676840233e-01,6.306259665029484429e-01
2.131497328699223648e-01,6.279389109794760726e-01
2.182289070172808987e-01,6.585868503003226015e-01
2.146311554493359475e-01,6.377054976165140721e-01
2.140396764960688925e-01,6.435788640592852161e-01
2.125333805246405472e-01,6.183763519182730040e-01
2.145927326161172766e-01,6.422185363701432559e-01
2.116715183660283772e-01,6.215372520090011177e-01
2.138752392217276865e-01,6.311779328118056753e-01
2.146294040032026285e-01,6.461114025376102354e-01
2.148547334045582680e-01,6.365066884296757266e-01
2.136807757919201578e-01,6.326751445132081653e-01
2.181055664458782239e-01,6.507741400907098850e-01
2.138642111749742836e-01,6.282791601611844579e-01
2.110074403645667840e-01,6.185601926835813114e-01
2.140730311156048837e-01,6.363283841910922778e-01
2.145029630718497671e-01,6.449596604537544131e-01
2.119377916012204766e-01,6.233505523931651693e-01
2.132987703293059978e-01,6.256447865646609374e-01
2.137845707155884289e-01,6.313994449421393984e-01
2.161049445539207359e-01,6.513994787156763833e-01
2.138428509765483154e-01,6.353524656453490849e-01
2.156593715653313537e-01,6.411560549244489371e-01
2.129466370458283908e-01,6.254049756620958522e-01
2.105834078689099997e-01,6.179634308454785563e-01
2.156481534475681583e-01,6.438093749540110267e-01
2.134605386930083226e-01,6.311198335454051289e-01
2.121388207481558486e-01,6.219327964022840494e-01
2.124007479141580557e-01,6.347870718763352071e-01
2.158898986736858261e-01,6.507260523560839394e-01
2.142435215007193750e-01,6.315010448666165122e-01
2.129576895300205885e-01,6.199190092727058232e-01
2.134866147997587782e-01,6.430508872243059226e-01
2.146064906283043638e-01,6.362763966365135859e-01
2.126296200790827318e-01,6.280869528870468566e-01
2.133623777691505408e-01,6.293962851832707317e-01
2.097835635579223812e-01,6.033581187572005788e-01
2.144651297644217525e-01,6.342372781834941797e-01
2.130518743452251840e-01,6.310234288344431786e-01
2.127970550512670034e-01,6.345531105342407940e-01
2.118312315491822639e-01,6.261133566441283715e-01
2.142570862080397931e-01,6.338277179552600504e-01
2.136074104381758543e-01,6.212845185054494124e-01
2.145522711680169226e-01,6.425324043852256306e-01
2.144594482429496851e-01,6.410297196070465775e-01
2.141737416611662337e-01,6.342801895532004242e-01
2.120603998567482384e-01,6.240455258585448917e-01
2.149892637502571757e-01,6.382109502138965107e-01
2.155331458337084727e-01,6.533850093433226647e-01
