time,pres_1,temp_1,pres_2,temp_2
-30.1,88.341,20.25,28.437,20.25
-30.0,88.365,20.25,28.437,20.25
-29.9,88.341,20.25,28.413,20.25
-29.8,88.341,20.25,28.437,20.25
-29.7,88.365,20.25,28.437,20.25
-29.6,88.365,20.25,28.437,20.25
-29.5,88.341,20.25,28.437,20.25
-29.4,88.341,20.25,28.437,20.25
-29.3,88.341,20.25,28.437,20.25
-29.2,88.365,20.25,28.437,20.25
-29.1,88.341,20.25,28.437,20.25
-29.0,88.341,20.25,28.437,20.25
-28.9,88.318,20.25,28.437,20.25
-28.8,88.341,20.25,28.437,20.25
-28.7,88.365,20.25,28.437,20.25
-28.6,88.341,20.25,28.437,20.25
-28.5,88.341,20.25,28.437,20.25
-28.4,88.318,20.25,28.437,20.25
-28.3,88.318,20.25,28.437,20.25
-28.2,88.341,20.25,28.437,20.25
-28.1,88.341,20.25,28.437,20.25
-28.0,88.341,20.25,28.437,20.25
-27.9,88.318,20.25,28.413,20.25
-27.8,88.341,20.25,28.437,20.25
-27.7,88.365,20.25,28.413,20.25
-27.6,88.318,20.25,28.437,20.25
-27.5,88.341,20.25,28.437,20.25
-27.4,88.341,20.25,28.437,20.25
-27.3,88.365,20.25,28.453,20.25
-27.2,88.341,20.25,28.437,20.25
-27.1,88.341,20.25,28.437,20.25
-27.0,88.341,20.25,28.437,20.25
-26.9,88.318,20.25,28.437,20.25
-26.8,88.341,20.25,28.437,20.25
-26.7,88.318,20.25,28.437,20.25
-26.6,88.365,20.25,28.437,20.25
-26.5,88.318,20.25,28.437,20.25
-26.4,88.341,20.25,28.437,20.25
-26.3,88.341,20.25,28.437,20.25
-26.2,88.341,20.25,28.437,20.25
-26.1,88.341,20.25,28.437,20.25
-26.0,88.341,20.25,28.437,20.25
-25.9,88.341,20.25,28.437,20.25
-25.8,88.341,20.25,28.437,20.25
-25.7,88.318,20.25,28.437,20.25
-25.6,88.341,20.25,28.453,20.25
-25.5,88.341,20.25,28.437,20.25
-25.4,88.365,20.25,28.453,20.25
-25.3,88.318,20.25,28.453,20.25
-25.2,88.341,20.25,28.437,20.25
-25.1,88.318,20.25,28.437,20.25
-25.0,88.294,20.25,28.477,20.25
-24.9,88.341,20.25,28.437,20.25
-24.8,88.365,20.25,28.437,20.25
-24.7,88.341,20.25,28.437,20.25
-24.6,88.341,20.25,28.437,20.25
-24.5,88.341,20.25,28.437,20.25
-24.4,88.318,20.25,28.437,20.25
-24.3,88.341,20.25,28.437,20.25
-24.2,88.341,20.25,28.437,20.25
-24.1,88.318,20.25,28.437,20.25
-24.0,88.341,20.25,28.437,20.25
-23.9,88.341,20.25,28.453,20.25
-23.8,88.365,20.25,28.437,20.25
-23.7,88.341,20.25,28.437,20.25
-23.6,88.341,20.25,28.437,20.25
-23.5,88.341,20.25,28.453,20.25
-23.4,88.365,20.25,28.437,20.25
-23.3,88.365,20.25,28.437,20.25
-23.2,88.365,20.25,28.437,20.25
-23.1,88.341,20.25,28.437,20.25
-23.0,88.318,20.25,28.437,20.25
-22.9,88.318,20.25,28.437,20.25
-22.8,88.341,20.25,28.453,20.25
-22.7,88.341,20.25,28.477,20.25
-22.6,88.341,20.25,28.437,20.25
-22.5,88.341,20.25,28.413,20.25
-22.4,88.341,20.25,28.437,20.25
-22.3,88.365,20.25,28.437,20.25
-22.2,88.341,20.25,28.453,20.25
-22.1,88.341,20.25,28.437,20.25
-22.0,88.341,20.25,28.437,20.25
-21.9,88.341,20.25,28.437,20.25
-21.8,88.341,20.25,28.437,20.25
-21.7,88.341,20.25,28.437,20.25
-21.6,88.365,20.25,28.437,20.25
-21.5,88.318,20.25,28.437,20.25
-21.4,88.365,20.25,28.437,20.25
-21.3,88.318,20.25,28.437,20.25
-21.2,88.341,20.25,28.437,20.25
-21.1,88.341,20.25,28.437,20.25
-21.0,88.341,20.25,28.437,20.25
-20.9,88.341,20.25,28.437,20.25
-20.8,88.341,20.25,28.437,20.25
-20.7,88.341,20.25,28.437,20.25
-20.6,88.341,20.25,28.437,20.25
-20.5,88.341,20.25,28.437,20.25
-20.4,88.341,20.25,28.453,20.25
-20.3,88.341,20.25,28.437,20.25
-20.2,88.341,20.25,28.437,20.25
-20.1,88.341,20.25,28.453,20.25
-20.0,88.341,20.25,28.437,20.25
-19.9,88.365,20.25,28.453,20.25
-19.8,88.341,20.25,28.437,20.25
-19.7,88.341,20.25,28.437,20.25
-19.6,88.341,20.25,28.437,20.25
-19.5,88.341,20.25,28.437,20.25
-19.4,88.341,20.25,28.453,20.25
-19.3,88.318,20.25,28.437,20.25
-19.2,88.365,20.25,28.437,20.25
-19.1,88.341,20.25,28.437,20.25
-19.0,88.341,20.25,28.437,20.25
-18.9,88.341,20.25,28.453,20.25
-18.8,88.341,20.25,28.437,20.25
-18.7,88.318,20.25,28.437,20.25
-18.6,88.341,20.25,28.437,20.25
-18.5,88.341,20.25,28.437,20.25
-18.4,88.318,20.25,28.437,20.25
-18.3,88.341,20.25,28.437,20.25
-18.2,88.341,20.25,28.453,20.25
-18.1,88.341,20.25,28.437,20.25
-18.0,88.318,20.25,28.437,20.25
-17.9,88.318,20.25,28.437,20.25
-17.8,88.318,20.25,28.437,20.25
-17.7,88.365,20.25,28.437,20.25
-17.6,88.318,20.25,28.453,20.25
-17.5,88.341,20.25,28.453,20.25
-17.4,88.318,20.25,28.437,20.25
-17.3,88.318,20.25,28.437,20.25
-17.2,88.365,20.25,28.477,20.25
-17.1,88.365,20.25,28.453,20.25
-17.0,88.341,20.25,28.437,20.25
-16.9,88.341,20.25,28.437,20.25
-16.8,88.341,20.25,28.437,20.25
-16.7,88.341,20.25,28.437,20.25
-16.6,88.341,20.25,28.437,20.25
-16.5,88.341,20.25,28.437,20.25
-16.4,88.341,20.25,28.437,20.25
-16.3,88.294,20.25,28.453,20.25
-16.2,88.341,20.25,28.453,20.25
-16.1,88.341,20.25,28.437,20.25
-16.0,88.341,20.25,28.437,20.25
-15.9,88.341,20.25,28.437,20.25
-15.8,88.341,20.25,28.437,20.25
-15.7,88.341,20.25,28.437,20.25
-15.6,88.341,20.25,28.453,20.25
-15.5,88.341,20.25,28.437,20.25
-15.4,88.318,20.25,28.437,20.25
-15.3,88.318,20.25,28.437,20.25
-15.2,88.341,20.25,28.453,20.25
-15.1,88.341,20.25,28.437,20.25
-15.0,88.341,20.25,28.453,20.25
-14.9,88.341,20.25,28.453,20.25
-14.8,88.341,20.25,28.437,20.25
-14.7,88.318,20.25,28.437,20.25
-14.6,88.341,20.25,28.437,20.25
-14.5,88.318,20.25,28.437,20.25
-14.4,88.318,20.25,28.437,20.25
-14.3,88.365,20.25,28.453,20.25
-14.2,88.318,20.25,28.453,20.25
-14.1,88.341,20.25,28.453,20.25
-14.0,88.341,20.25,28.477,20.25
-13.9,88.318,20.25,28.453,20.25
-13.8,88.341,20.25,28.477,20.25
-13.7,88.341,20.25,28.437,20.25
-13.6,88.341,20.25,28.453,20.25
-13.5,88.341,20.25,28.477,20.25
-13.4,88.341,20.25,28.453,20.25
-13.3,88.318,20.25,28.437,20.25
-13.2,88.318,20.25,28.453,20.25
-13.1,88.341,20.25,28.453,20.25
-13.0,88.318,20.25,28.477,20.25
-12.9,88.341,20.25,28.453,20.25
-12.8,88.341,20.25,28.453,20.25
-12.7,88.341,20.25,28.477,20.25
-12.6,88.318,20.25,28.477,20.25
-12.5,88.318,20.25,28.477,20.25
-12.4,88.341,20.25,28.477,20.25
-12.3,88.341,20.25,28.453,20.25
-12.2,88.341,20.25,28.500,20.25
-12.1,88.365,20.25,28.477,20.25
-12.0,88.318,20.25,28.437,20.25
-11.9,88.318,20.25,28.453,20.25
-11.8,88.318,20.25,28.477,20.25
-11.7,88.318,20.25,28.477,20.25
-11.6,88.341,20.25,28.477,20.25
-11.5,88.318,20.25,28.477,20.25
-11.4,88.341,20.25,28.453,20.25
-11.3,88.341,20.25,28.453,20.25
-11.2,88.318,20.25,28.477,20.25
-11.1,88.318,20.25,28.477,20.25
-11.0,88.365,20.35,28.477,20.35
-10.9,88.341,20.25,28.477,20.25
-10.8,88.341,20.25,28.477,20.25
-10.7,88.341,20.25,28.437,20.25
-10.6,88.318,20.25,28.477,20.25
-10.5,88.318,20.25,28.437,20.25
-10.4,88.341,20.25,28.477,20.25
-10.3,88.318,20.25,28.477,20.25
-10.2,88.318,20.25,28.477,20.25
-10.1,88.318,20.25,28.477,20.25
-10.0,88.318,20.25,28.477,20.25
-9.9,88.341,20.25,28.500,20.25
-9.8,88.318,20.25,28.477,20.25
-9.7,88.341,20.25,28.453,20.25
-9.6,88.341,20.25,28.477,20.25
-9.5,88.341,20.25,28.477,20.25
-9.4,88.341,20.25,28.477,20.25
-9.3,88.318,20.25,28.477,20.25
-9.2,88.318,20.25,28.500,20.25
-9.1,88.341,20.25,28.477,20.25
-9.0,88.318,20.25,28.453,20.25
-8.9,88.318,20.25,28.453,20.25
-8.8,88.318,20.25,28.453,20.25
