time,pres_1,temp_1,pres_2,temp_2
-30.0,89.446,27.19,5.066,27.19
-29.9,89.430,27.19,5.089,27.19
-29.8,89.430,27.19,5.089,27.19
-29.7,89.430,27.19,5.089,27.19
-29.6,89.407,27.19,5.066,27.19
-29.5,89.407,27.19,5.113,27.19
-29.4,89.407,27.19,5.089,27.19
-29.3,89.383,27.19,5.042,27.19
-29.2,89.407,27.19,5.089,27.19
-29.1,89.367,27.19,5.113,27.19
-29.0,89.383,27.19,5.113,27.19
-28.9,89.383,27.19,5.066,27.19
-28.8,89.407,27.19,5.042,27.19
-28.7,89.383,27.19,5.066,27.19
-28.6,89.407,27.19,5.066,27.19
-28.5,89.383,27.19,5.089,27.19
-28.4,89.383,27.19,5.089,27.19
-28.3,89.383,27.19,5.089,27.19
-28.2,89.383,27.19,5.089,27.19
-28.1,89.383,27.19,5.089,27.19
-28.0,89.383,27.19,5.089,27.19
-27.9,89.383,27.19,5.066,27.19
-27.8,89.367,27.19,5.089,27.19
-27.7,89.383,27.19,5.089,27.19
-27.6,89.367,27.19,5.113,27.19
-27.5,89.367,27.19,5.066,27.19
-27.4,89.383,27.19,5.089,27.19
-27.3,89.367,27.19,5.089,27.19
-27.2,89.367,27.19,5.089,27.19
-27.1,89.367,27.19,5.113,27.19
-27.0,89.367,27.19,5.089,27.19
-26.9,89.367,27.19,5.089,27.19
-26.8,89.367,27.19,5.113,27.19
-26.7,89.351,27.19,5.113,27.19
-26.6,89.367,27.19,5.089,27.19
-26.5,89.367,27.19,5.066,27.19
-26.4,89.367,27.19,5.113,27.19
-26.3,89.367,27.19,5.066,27.19
-26.2,89.367,27.19,5.089,27.19
-26.1,89.383,27.19,5.089,27.19
-26.0,89.336,27.19,5.113,27.19
-25.9,89.367,27.19,5.089,27.19
-25.8,89.336,27.19,5.089,27.19
-25.7,89.351,27.19,5.066,27.19
-25.6,89.367,27.19,5.113,27.19
-25.5,89.351,27.19,5.066,27.19
-25.4,89.351,27.19,5.113,27.19
-25.3,89.351,27.19,5.089,27.19
-25.2,89.351,27.19,5.113,27.19
