time,pres_1,temp_1,pres_2,temp_2
-30.0,89.841,22.89,28.579,22.89
-29.9,89.841,22.89,28.579,22.89
-29.8,89.864,22.89,28.579,22.89
-29.7,89.817,22.89,28.579,22.89
-29.6,89.841,22.89,28.579,22.89
-29.5,89.841,22.89,28.579,22.89
-29.4,89.841,22.89,28.556,22.89
-29.3,89.841,22.89,28.556,22.89
-29.2,89.841,22.89,28.579,22.89
-29.1,89.841,22.89,28.579,22.89
-29.0,89.841,22.89,28.579,22.89
-28.9,89.841,22.89,28.579,22.89
-28.8,89.841,22.89,28.579,22.89
-28.7,89.841,22.89,28.579,22.89
-28.6,89.841,22.89,28.579,22.89
-28.5,89.841,22.89,28.579,22.89
-28.4,89.864,22.89,28.579,22.89
-28.3,89.841,22.89,28.579,22.89
-28.2,89.841,22.89,28.579,22.89
-28.1,89.841,22.89,28.579,22.89
-28.0,89.841,22.89,28.579,22.89
-27.9,89.841,22.89,28.579,22.89
-27.8,89.841,22.89,28.579,22.89
-27.7,89.864,22.89,28.579,22.89
-27.6,89.864,22.89,28.579,22.89
-27.5,89.864,22.89,28.579,22.89
-27.4,89.841,22.89,28.579,22.89
-27.3,89.841,22.89,28.579,22.89
-27.2,89.841,22.89,28.579,22.89
-27.1,89.864,22.89,28.579,22.89
-27.0,89.841,22.89,28.579,22.89
-26.9,89.841,22.89,28.579,22.89
-26.8,89.841,22.89,28.579,22.89
-26.7,89.817,22.89,28.579,22.89
-26.6,89.841,22.89,28.579,22.89
-26.5,89.841,22.89,28.579,22.89
-26.4,89.841,22.89,28.579,22.89
-26.3,89.841,22.89,28.579,22.89
-26.2,89.841,22.89,28.579,22.89
-26.1,89.841,22.89,28.579,22.89
-26.0,89.841,22.89,28.556,22.89
-25.9,89.841,22.89,28.579,22.89
-25.8,89.841,22.89,28.579,22.89
-25.7,89.841,22.89,28.579,22.89
-25.6,89.864,22.89,28.595,22.89
-25.5,89.841,22.89,28.579,22.89
-25.4,89.841,22.89,28.579,22.89
-25.3,89.841,22.89,28.579,22.89
-25.2,89.864,22.89,28.579,22.89
-25.1,89.841,22.89,28.556,22.89
-25.0,89.841,22.89,28.579,22.89
-24.9,89.841,22.89,28.579,22.89
-24.8,89.864,22.89,28.579,22.89
-24.7,89.864,22.89,28.556,22.89
-24.6,89.864,22.89,28.579,22.89
-24.5,89.817,22.89,28.579,22.89
-24.4,89.888,22.89,28.579,22.89
-24.3,89.888,22.89,28.579,22.89
-24.2,89.864,22.89,28.579,22.89
-24.1,89.841,22.89,28.556,22.89
-24.0,89.841,22.89,28.579,22.89
-23.9,89.841,22.89,28.579,22.89
-23.8,89.864,22.89,28.579,22.89
-23.7,89.864,22.89,28.579,22.89
-23.6,89.864,22.89,28.579,22.89
-23.5,89.841,22.89,28.579,22.89
-23.4,89.841,22.89,28.579,22.89
-23.3,89.841,22.89,28.579,22.89
-23.2,89.888,22.89,28.579,22.89
-23.1,89.888,22.89,28.579,22.89
-23.0,89.864,22.89,28.579,22.89
-22.9,89.841,22.89,28.579,22.89
-22.8,89.864,22.89,28.579,22.89
-22.7,89.841,22.89,28.579,22.89
-22.6,89.864,22.89,28.579,22.89
-22.5,89.864,22.89,28.595,22.89
-22.4,89.841,22.89,28.579,22.89
-22.3,89.864,22.89,28.579,22.89
-22.2,89.864,22.89,28.579,22.89
-22.1,89.864,22.89,28.579,22.89
-22.0,89.888,22.89,28.579,22.89
-21.9,89.864,22.89,28.579,22.89
-21.8,89.864,22.89,28.579,22.89
-21.7,89.864,22.89,28.579,22.89
-21.6,89.841,22.89,28.579,22.89
-21.5,89.841,22.89,28.579,22.89
-21.4,89.888,22.89,28.579,22.89
-21.3,89.841,22.89,28.595,22.89
-21.2,89.864,22.89,28.595,22.89
-21.1,89.864,22.89,28.595,22.89
-21.0,89.864,22.89,28.595,22.89
-20.9,89.888,22.89,28.579,22.89
-20.8,89.888,22.89,28.579,22.89
-20.7,89.888,22.89,28.579,22.89
-20.6,89.864,22.89,28.579,22.89
-20.5,89.864,22.89,28.579,22.89
-20.4,89.864,22.89,28.595,22.89
-20.3,89.864,22.89,28.579,22.89
-20.2,89.888,22.89,28.579,22.89
-20.1,89.864,22.89,28.579,22.89
-20.0,89.864,22.89,28.595,22.89
-19.9,89.864,22.89,28.579,22.89
-19.8,89.864,22.89,28.556,22.89
-19.7,89.888,22.89,28.595,22.89
-19.6,89.912,22.89,28.579,22.89
-19.5,89.841,22.89,28.595,22.89
-19.4,89.888,22.89,28.579,22.89
-19.3,89.888,22.89,28.619,22.89
-19.2,89.841,22.89,28.595,22.89
-19.1,89.912,22.89,28.579,22.89
-19.0,89.888,22.89,28.579,22.89
-18.9,89.888,22.89,28.595,22.89
-18.8,89.864,22.89,28.579,22.89
-18.7,89.888,22.89,28.556,22.89
-18.6,89.888,22.89,28.579,22.89
-18.5,89.888,22.89,28.579,22.89
-18.4,89.912,22.89,28.619,22.89
-18.3,89.864,22.89,28.595,22.89
-18.2,89.888,22.89,28.595,22.89
-18.1,89.888,22.89,28.595,22.89
-18.0,89.888,22.89,28.595,22.89
-17.9,89.888,22.89,28.579,22.89
-17.8,89.841,22.89,28.579,22.89
-17.7,89.888,22.89,28.619,22.89
-17.6,89.888,22.89,28.595,22.89
-17.5,89.864,22.89,28.619,22.89
-17.4,89.841,22.89,28.595,22.89
-17.3,89.864,22.89,28.595,22.89
-17.2,89.864,22.89,28.579,22.89
-17.1,89.888,22.89,28.595,22.89
-17.0,89.888,22.89,28.595,22.89
-16.9,89.841,22.89,28.619,22.89
-16.8,89.864,22.89,28.619,22.89
-16.7,89.841,22.89,28.579,22.89
-16.6,89.864,22.89,28.619,22.89
-16.5,89.888,22.89,28.619,22.89
-16.4,89.864,22.89,28.595,22.89
-16.3,89.888,22.89,28.595,22.89
-16.2,89.888,22.89,28.595,22.89
-16.1,89.912,22.89,28.579,22.89
-16.0,89.841,22.89,28.595,22.89
-15.9,89.888,22.89,28.595,22.89
-15.8,89.912,22.89,28.595,22.89
-15.7,89.864,22.89,28.595,22.89
-15.6,89.888,22.89,28.595,22.89
-15.5,89.864,22.89,28.595,22.89
-15.4,89.888,22.89,28.595,22.89
-15.3,89.888,22.89,28.619,22.89
-15.2,89.888,22.89,28.595,22.89
-15.1,89.864,22.89,28.595,22.89
-15.0,89.888,22.89,28.619,22.89
-14.9,89.864,22.89,28.595,22.89
-14.8,89.888,22.89,28.619,22.89
-14.7,89.888,22.89,28.595,22.89
-14.6,89.888,22.89,28.595,22.89
-14.5,89.888,22.89,28.595,22.89
-14.4,89.841,22.89,28.595,22.89
-14.3,89.888,22.89,28.595,22.89
-14.2,89.864,22.89,28.595,22.89
-14.1,89.888,22.89,28.595,22.89
-14.0,89.888,22.89,28.595,22.89
-13.9,89.888,22.89,28.595,22.89
-13.8,89.888,22.89,28.595,22.89
-13.7,89.888,22.89,28.595,22.89
-13.6,89.888,22.89,28.619,22.89
-13.5,89.888,22.89,28.619,22.89
-13.4,89.888,22.89,28.619,22.89
-13.3,89.888,22.89,28.595,22.89
-13.2,89.888,22.89,28.595,22.89
-13.1,89.888,22.89,28.595,22.89
-13.0,89.864,22.89,28.595,22.89
-12.9,89.888,22.89,28.619,22.89
-12.8,89.888,22.89,28.619,22.89
-12.7,89.912,22.89,28.619,22.89
-12.6,89.912,22.89,28.619,22.89
-12.5,89.912,22.89,28.595,22.89
-12.4,89.864,22.89,28.595,22.89
-12.3,89.888,22.89,28.595,22.89
-12.2,89.888,22.89,28.595,22.89
-12.1,89.888,22.89,28.595,22.89
-12.0,89.888,22.89,28.595,22.89
-11.9,89.888,22.89,28.595,22.89
-11.8,89.888,22.89,28.595,22.89
-11.7,89.888,22.89,28.595,22.89
-11.6,89.888,22.89,28.579,22.89
-11.5,89.912,22.98,28.595,22.98
-11.4,89.864,22.89,28.619,22.89
-11.3,89.888,22.89,28.619,22.89
-11.2,89.888,22.89,28.595,22.89
-11.1,89.888,22.89,28.595,22.89
-11.0,89.912,22.89,28.619,22.89
-10.9,89.888,22.89,28.595,22.89
-10.8,89.888,22.89,28.595,22.89
-10.7,89.888,22.89,28.595,22.89
-10.6,89.888,22.89,28.619,22.89
-10.5,89.888,22.89,28.595,22.89
-10.4,89.888,22.89,28.619,22.89
-10.3,89.912,22.89,28.579,22.89
-10.2,89.888,22.89,28.595,22.89
-10.1,89.864,22.89,28.619,22.89
-10.0,89.888,22.89,28.619,22.89
-9.9,89.888,22.89,28.619,22.89
-9.8,89.912,22.89,28.619,22.89
-9.7,89.888,22.89,28.619,22.89
-9.6,89.888,22.89,28.595,22.89
-9.5,89.912,22.89,28.595,22.89
-9.4,89.888,22.89,28.619,22.89
-9.3,89.888,22.89,28.619,22.89
-9.2,89.888,22.89,28.619,22.89
-9.1,89.888,22.89,28.595,22.89
-9.0,89.888,22.89,28.595,22.89
-8.9,89.888,22.89,28.595,22.89
-8.8,89.888,22.89,28.619,22.89
-8.7,89.888,22.89,28.595,22.89
-8.6,89.888,22.89,28.619,22.89
-8.5,89.912,22.89,28.619,22.89
-8.4,89.888,22.89,28.595,22.89
-8.3,89.888,22.89,28.619,22.89
-8.2,89.888,22.89,28.619,22.89
-8.1,89.888,22.89,28.619,22.89
-8.0,89.888,22.89,28.619,22.89
-7.9,89.888,22.89,28.595,22.89
-7.8,89.912,22.89,28.595,22.89
-7.7,89.912,22.89,28.579,22.89
-7.6,89.912,22.89,28.595,22.89
-7.5,89.888,22.89,28.595,22.89
-7.4,89.912,22.89,28.595,22.89
-7.3,89.888,22.89,28.595,22.89
-7.2,89.888,22.89,28.619,22.89
-7.1,89.888,22.89,28.619,22.89
-7.0,89.888,22.89,28.619,22.89
-6.9,89.888,22.89,28.619,22.89
-6.8,89.864,22.89,28.595,22.89
-6.7,89.912,22.89,28.595,22.89
-6.6,89.888,22.89,28.619,22.89
-6.5,89.888,22.89,28.595,22.89
-6.4,89.888,22.89,28.619,22.89
-6.3,89.888,22.89,28.619,22.89
-6.2,89.888,22.89,28.619,22.89
-6.1,89.912,22.89,28.619,22.89
-6.0,89.888,22.89,28.595,22.89
-5.9,89.888,22.89,28.619,22.89
-5.8,89.888,22.89,28.595,22.89
-5.7,89.888,22.89,28.595,22.89
-5.6,89.888,22.89,28.619,22.89
-5.5,89.864,22.89,28.595,22.89
-5.4,89.888,22.98,28.619,22.98
-5.3,89.888,22.89,28.619,22.89
-5.2,89.888,22.89,28.619,22.89
-5.1,89.888,22.89,28.595,22.89
-5.0,89.888,22.89,28.579,22.89
-4.9,89.888,22.89,28.619,22.89
-4.8,89.888,22.89,28.595,22.89
-4.7,89.888,22.89,28.595,22.89
-4.6,89.912,22.98,28.619,22.98
-4.5,89.888,22.89,28.595,22.89
-4.4,89.888,22.89,28.595,22.89
-4.3,89.888,22.89,28.619,22.89
-4.2,89.888,22.89,28.595,22.89
-4.1,89.864,22.89,28.595,22.89
-4.0,89.912,22.89,28.595,22.89
-3.9,89.888,22.98,28.619,22.98
-3.8,89.888,22.89,28.619,22.89
-3.7,89.888,22.89,28.619,22.89
-3.6,89.888,22.89,28.619,22.89
-3.5,89.912,22.89,28.595,22.89
-3.4,89.888,22.89,28.619,22.89
-3.3,89.888,22.89,28.619,22.89
-3.2,89.864,22.89,28.619,22.89
-3.1,89.912,22.89,28.619,22.89
-3.0,89.888,22.89,28.619,22.89
-2.9,89.888,22.98,28.595,22.98
-2.8,89.912,22.89,28.619,22.89
-2.7,89.888,22.89,28.619,22.89
-2.6,89.912,22.89,28.619,22.89
-2.5,89.888,22.89,28.619,22.89
-2.4,89.864,22.89,28.595,22.89
-2.3,89.888,22.89,28.619,22.89
-2.2,89.888,22.98,28.619,22.98
-2.1,89.912,22.89,28.595,22.89
-2.0,89.864,22.89,28.619,22.89
-1.9,89.888,22.98,28.619,22.98
-1.8,89.912,22.89,28.619,22.89
-1.7,89.888,22.89,28.595,22.89
-1.6,89.888,22.89,28.619,22.89
-1.5,89.888,22.98,28.619,22.98
-1.4,89.888,22.89,28.619,22.89
-1.3,89.864,22.89,28.595,22.89
-1.2,89.888,22.89,28.595,22.89
-1.1,89.912,22.89,28.619,22.89
-1.0,89.888,22.89,28.595,22.89
-0.9,89.888,22.89,28.619,22.89
-0.8,89.888,22.98,28.619,22.98
-0.7,89.888,22.89,28.619,22.89
-0.6,89.888,22.89,28.619,22.89
-0.5,89.912,22.89,28.619,22.89
-0.4,89.912,22.89,28.619,22.89
-0.3,89.888,22.98,28.619,22.98
-0.2,89.888,22.89,28.619,22.89
-0.1,89.912,22.89,28.579,22.89
-0.0,89.912,22.89,28.595,22.89
0.1,68.836,22.89,51.359,22.89
0.2,58.176,22.89,57.750,22.89
0.3,57.498,22.89,57.498,22.89
0.4,57.316,22.89,57.371,22.89
0.5,57.269,22.89,57.332,22.89
0.6,57.245,22.89,57.308,22.89
0.7,57.245,22.89,57.308,22.89
0.8,57.269,22.89,57.308,22.89
0.9,57.292,22.89,57.348,22.89
1.0,57.292,22.89,57.371,22.89
1.1,57.316,22.89,57.371,22.89
1.2,57.316,22.89,57.411,22.89
1.3,57.356,22.89,57.435,22.89
1.4,57.356,22.89,57.411,22.89
1.5,57.379,22.89,57.435,22.89
1.6,57.356,22.89,57.435,22.89
