time,pres_1,temp_1,pres_2,temp_2
-30.0,88.184,21.71,7.133,21.71
-29.9,88.184,21.71,7.109,21.71
-29.8,88.199,21.71,7.133,21.71
-29.7,88.184,21.71,7.133,21.71
-29.6,88.184,21.71,7.157,21.71
-29.5,88.184,21.71,7.109,21.71
-29.4,88.184,21.81,7.157,21.81
-29.3,88.184,21.71,7.133,21.71
-29.2,88.184,21.81,7.157,21.81
-29.1,88.184,21.81,7.133,21.81
-29.0,88.184,21.71,7.133,21.71
-28.9,88.184,21.71,7.133,21.71
-28.8,88.184,21.71,7.133,21.71
-28.7,88.184,21.71,7.133,21.71
-28.6,88.184,21.71,7.157,21.71
-28.5,88.184,21.71,7.157,21.71
-28.4,88.160,21.71,7.133,21.71
-28.3,88.199,21.71,7.109,21.71
-28.2,88.199,21.71,7.109,21.71
-28.1,88.184,21.71,7.157,21.71
-28.0,88.184,21.71,7.133,21.71
-27.9,88.160,21.71,7.157,21.71
-27.8,88.184,21.71,7.133,21.71
-27.7,88.184,21.71,7.133,21.71
-27.6,88.184,21.71,7.157,21.71
-27.5,88.184,21.71,7.133,21.71
-27.4,88.184,21.81,7.157,21.81
-27.3,88.184,21.71,7.133,21.71
-27.2,88.199,21.81,7.133,21.81
-27.1,88.184,21.71,7.157,21.71
-27.0,88.184,21.71,7.133,21.71
-26.9,88.223,21.71,7.109,21.71
-26.8,88.199,21.71,7.157,21.71
-26.7,88.184,21.71,7.133,21.71
-26.6,88.199,21.71,7.157,21.71
-26.5,88.199,21.71,7.133,21.71
-26.4,88.184,21.71,7.109,21.71
-26.3,88.199,21.71,7.157,21.71
-26.2,88.184,21.71,7.133,21.71
-26.1,88.184,21.71,7.133,21.71
-26.0,88.199,21.71,7.133,21.71
-25.9,88.184,21.71,7.133,21.71
-25.8,88.184,21.71,7.133,21.71
-25.7,88.184,21.71,7.133,21.71
-25.6,88.160,21.71,7.133,21.71
-25.5,88.184,21.71,7.133,21.71
-25.4,88.184,21.81,7.157,21.81
-25.3,88.184,21.71,7.133,21.71
-25.2,88.184,21.71,7.133,21.71
-25.1,88.184,21.71,7.157,21.71
-25.0,88.199,21.71,7.133,21.71
-24.9,88.184,21.71,7.133,21.71
-24.8,88.184,21.71,7.133,21.71
-24.7,88.184,21.71,7.133,21.71
-24.6,88.199,21.71,7.133,21.71
-24.5,88.184,21.71,7.133,21.71
-24.4,88.199,21.71,7.109,21.71
-24.3,88.184,21.71,7.157,21.71
-24.2,88.184,21.71,7.133,21.71
-24.1,88.199,21.71,7.157,21.71
-24.0,88.184,21.71,7.157,21.71
-23.9,88.199,21.71,7.157,21.71
-23.8,88.184,21.71,7.157,21.71
-23.7,88.184,21.81,7.157,21.81
-23.6,88.184,21.71,7.157,21.71
-23.5,88.184,21.71,7.109,21.71
-23.4,88.184,21.81,7.109,21.81
-23.3,88.184,21.71,7.157,21.71
-23.2,88.184,21.71,7.133,21.71
-23.1,88.184,21.71,7.133,21.71
-23.0,88.184,21.81,7.133,21.81
-22.9,88.199,21.71,7.133,21.71
-22.8,88.184,21.71,7.157,21.71
-22.7,88.184,21.81,7.157,21.81
-22.6,88.184,21.71,7.157,21.71
-22.5,88.184,21.71,7.157,21.71
-22.4,88.184,21.71,7.133,21.71
-22.3,88.184,21.81,7.157,21.81
-22.2,88.184,21.71,7.157,21.71
-22.1,88.184,21.71,7.109,21.71
-22.0,88.184,21.71,7.133,21.71
-21.9,88.184,21.71,7.133,21.71
-21.8,88.199,21.71,7.157,21.71
-21.7,88.184,21.71,7.133,21.71
-21.6,88.184,21.71,7.157,21.71
-21.5,88.184,21.71,7.157,21.71
-21.4,88.184,21.81,7.109,21.81
-21.3,88.184,21.71,7.157,21.71
-21.2,88.160,21.81,7.133,21.81
-21.1,88.184,21.71,7.133,21.71
-21.0,88.184,21.71,7.109,21.71
-20.9,88.184,21.81,7.157,21.81
-20.8,88.184,21.81,7.157,21.81
-20.7,88.184,21.71,7.133,21.71
-20.6,88.184,21.71,7.133,21.71
-20.5,88.184,21.71,7.157,21.71
-20.4,88.184,21.81,7.133,21.81
-20.3,88.184,21.71,7.157,21.71
-20.2,88.184,21.81,7.133,21.81
-20.1,88.184,21.81,7.157,21.81
-20.0,88.184,21.71,7.133,21.71
-19.9,88.184,21.71,7.157,21.71
-19.8,88.184,21.81,7.133,21.81
-19.7,88.184,21.71,7.133,21.71
-19.6,88.184,21.81,7.133,21.81
-19.5,88.184,21.71,7.133,21.71
-19.4,88.184,21.71,7.133,21.71
-19.3,88.199,21.71,7.133,21.71
-19.2,88.184,21.71,7.157,21.71
-19.1,88.184,21.71,7.157,21.71
-19.0,88.160,21.71,7.157,21.71
-18.9,88.184,21.71,7.157,21.71
-18.8,88.184,21.71,7.133,21.71
-18.7,88.199,21.71,7.133,21.71
-18.6,88.199,21.71,7.157,21.71
-18.5,88.199,21.71,7.157,21.71
-18.4,88.160,21.81,7.157,21.81
-18.3,88.184,21.81,7.133,21.81
-18.2,88.184,21.81,7.157,21.81
-18.1,88.184,21.81,7.157,21.81
-18.0,88.184,21.81,7.157,21.81
-17.9,88.199,21.71,7.157,21.71
-17.8,88.184,21.81,7.133,21.81
-17.7,88.199,21.81,7.157,21.81
-17.6,88.184,21.81,7.157,21.81
-17.5,88.199,21.81,7.157,21.81
-17.4,88.199,21.71,7.157,21.71
-17.3,88.160,21.71,7.157,21.71
-17.2,88.184,21.81,7.157,21.81
-17.1,88.184,21.81,7.157,21.81
-17.0,88.184,21.81,7.157,21.81
-16.9,88.184,21.71,7.133,21.71
-16.8,88.184,21.71,7.157,21.71
-16.7,88.184,21.71,7.157,21.71
-16.6,88.184,21.81,7.133,21.81
-16.5,88.199,21.81,7.133,21.81
-16.4,88.184,21.81,7.157,21.81
-16.3,88.199,21.81,7.157,21.81
-16.2,88.184,21.71,7.109,21.71
-16.1,88.184,21.71,7.133,21.71
